iso3,year,imports_from_vn_usd,vn_reported_exports_usd
TGO,2003,346377.0,1449939.0
TGO,2004,492517.0,4956114.0
TGO,2005,826775.0,5791984.0
TGO,2006,0,7283250.0
TGO,2007,884907.0,7949914.0
TGO,2008,3115128.66,27224854.0
TGO,2009,7379075.87,18399190.0
TGO,2010,3362818.9,29927584.0
TGO,2011,2803774.37,36293841.0
TGO,2012,5920293.6,29642261.0
TGO,2013,3662585.16,40389418.0
TGO,2014,6009932.43,26608880.0
TGO,2015,1735599.46,16882710.0
TGO,2016,2398984.86,48538238.73
TGO,2017,8106592.8,92835071.5
TGO,2018,4979390.15,111222851.55
TGO,2019,5616077.03,105803921.03
TGO,2020,12424880.83,174478464.7
TGO,2021,14857484.97,206309105.58
THA,2002,240221214.0,227250958.0
THA,2003,336789989.0,335411249.0
THA,2004,439283088.0,518050043.0
THA,2005,893509386.0,862977652.0
THA,2006,906359712.0,897550668.0
THA,2007,1113261087.0,1030035429.0
THA,2008,1441592112.0,1288546819.0
THA,2009,1385390294.0,1314224616.0
THA,2010,1396708552.0,1182842286.0
THA,2011,2027100638.0,1938258935.0
THA,2012,2986331493.0,2832178265.0
THA,2013,3268955187.0,3069558995.0
THA,2014,3937621450.0,3473523370.0
THA,2015,4050387774.67,3177665958.0
THA,2016,4414543762.53,3690731565.78
THA,2017,4955105948.92,4800868768.4
THA,2018,5709016581.0,5267503718.61
THA,2019,5443781313.95,5050229682.32
THA,2020,5436256082.77,4904499747.39
THA,2021,6968131746.57,6066102393.71
TJK,2002,0,44044.0
TJK,2003,0,94256.0
TJK,2004,0,7776.0
TJK,2005,0,196364.0
TJK,2006,0,234904.0
TJK,2007,0,336299.0
TJK,2011,0,1030867.0
TJK,2012,0,2165940.0
TJK,2014,2326531.0,0
TJK,2015,2053403.0,0
TJK,2016,2358520.0,0
TJK,2017,2141795.0,0
TJK,2018,1859188.0,0
TJK,2019,2646935.0,0
TJK,2020,4178771.31,0
TJK,2021,4180154.0,0
TLS,2002,0,2411158.0
TLS,2003,0,4834270.0
TLS,2004,5241892.0,9647118.0
TLS,2005,4533854.0,12354293.0
TLS,2006,0,12182411.0
TLS,2007,0,15566071.0
TLS,2008,0,58888631.0
TLS,2009,0,99412494.0
TLS,2010,0,52856155.0
TLS,2011,0,13016732.0
TLS,2012,0,34408329.0
TLS,2013,39810879.0,46889450.0
TLS,2014,0,63307560.0
TLS,2016,0,47296198.63
TLS,2017,38895026.82,23968463.5
TLS,2018,25378922.37,0
TLS,2019,28610683.56,0
TLS,2020,20625716.15,0
TLS,2021,25293220.79,0
TON,2002,120.0,168990.0
TON,2003,8009.0,0
TON,2004,15765.0,0
TON,2005,7491.0,31850.0
TON,2006,47291.0,182624.0
TON,2007,23588.0,190131.0
TON,2008,23809.0,0
TON,2009,26722.0,0
TON,2010,28092.0,0
TON,2011,110746.0,0
TON,2012,372917.0,0
TON,2013,457407.0,0
TON,2014,652532.0,0
TON,2017,1095678.43,0
TON,2018,856844.34,0
TON,2019,1149133.95,0
TON,2020,1740678.42,0
TON,2021,1298635.41,0
TTO,2002,555930.0,117393.0
TTO,2003,687908.0,295718.0
TTO,2004,1148900.0,982555.0
TTO,2005,1399417.0,993040.0
TTO,2006,2797460.0,1332511.0
TTO,2007,2870818.0,1265464.0
TTO,2008,8753970.0,5958848.0
TTO,2009,8893380.0,3851685.0
TTO,2010,5452338.0,3687394.0
TTO,2011,5904213.25,3583356.0
TTO,2012,8984547.99,5427288.0
TTO,2013,12549082.75,5153257.0
TTO,2014,25812009.05,9098829.0
TTO,2015,15815437.76,7005326.0
TTO,2016,15047381.03,9530049.64
TTO,2017,17082006.92,7985486.8
TTO,2018,20078000.07,0
TTO,2019,22536639.66,0
TTO,2020,20070814.33,0
TTO,2021,95943018.42,0
TUN,2002,1506234.0,746952.0
TUN,2003,2609981.0,1579986.0
TUN,2004,2488900.0,1133303.0
TUN,2005,4103552.0,2398161.0
TUN,2006,4080961.0,3612449.0
TUN,2007,14795430.0,6164547.0
TUN,2008,11495525.0,12656626.0
TUN,2009,16727143.0,9601454.0
TUN,2010,12213772.0,10687925.0
TUN,2011,19927409.0,22455812.0
TUN,2012,48712196.0,43686585.0
TUN,2013,39914576.0,36234453.0
TUN,2014,94899858.0,47041291.0
TUN,2015,95190341.0,43108197.0
TUN,2016,56093328.0,42420229.02
TUN,2017,81134264.87,39691804.1
TUN,2018,76948955.98,38177271.87
TUN,2019,74842152.15,21441261.38
TUN,2020,59758049.24,25721963.64
TUN,2021,67634654.31,24421477.41
TUR,2002,38127733.0,23566380.0
TUR,2003,54671439.0,31315958.0
TUR,2004,80311013.0,46755703.0
TUR,2005,110208050.0,60209467.0
TUR,2006,189207048.0,141920142.0
TUR,2007,312680188.0,201803768.0
TUR,2008,443117876.0,330492343.0
TUR,2009,456659862.0,284325349.0
TUR,2010,751327484.0,528660591.0
TUR,2011,1009484357.0,771727395.0
TUR,2012,1213957247.0,862727020.0
TUR,2013,1688336667.0,1173914151.0
TUR,2014,2078118273.0,1507590642.0
TUR,2015,1914801140.0,1359630344.0
TUR,2016,1775570972.0,1328764249.34
TUR,2017,2687087615.0,1901763843.8
TUR,2018,1917259304.0,1413135898.89
TUR,2019,1574622060.0,1140412274.59
TUR,2020,1368554962.0,980123215.13
TUR,2021,1573070829.0,1227997667.47
TUV,2002,2144.0,13500.0
TUV,2003,0,6210.0
TUV,2004,1543.0,0
TUV,2005,229.0,12312.0
TUV,2006,2842.0,0
TUV,2008,1698.0,0
TZA,2002,1013581.0,6074206.0
TZA,2003,17742651.0,20662196.0
TZA,2004,21420439.0,25041714.0
TZA,2005,10641493.0,22485200.0
TZA,2006,3071902.0,22586311.0
TZA,2007,2403940.0,18475254.0
TZA,2008,7606864.0,26589638.0
TZA,2009,3891449.0,29015915.0
TZA,2010,3045074.0,35669844.0
TZA,2011,2356506.0,24130879.0
TZA,2012,11982681.0,37278725.0
TZA,2013,16256010.0,25576231.0
TZA,2014,11543781.0,51641543.0
TZA,2015,94296882.0,62095494.0
TZA,2016,19061865.0,28575800.97
TZA,2017,29062025.0,29014130.3
TZA,2018,39364467.41,50656123.16
TZA,2019,29268642.36,58627417.75
TZA,2020,20541075.48,37928518.02
TZA,2021,35952796.56,53428904.77
UGA,2002,5202308.0,112613.0
UGA,2003,6475539.0,485599.0
UGA,2004,10655177.0,609738.0
UGA,2005,11732259.0,1415449.0
UGA,2006,10972110.0,3981756.0
UGA,2007,5524796.0,2104400.0
UGA,2008,8942639.0,4540500.0
UGA,2009,19575528.0,4603905.0
UGA,2010,12774506.0,9231098.0
UGA,2011,11631405.0,2751742.0
UGA,2012,8697260.0,4396176.0
UGA,2013,32767802.0,19102351.0
UGA,2014,11658237.0,3387533.0
UGA,2015,21978194.0,0
UGA,2016,29331045.0,0
UGA,2017,21022152.26,0
UGA,2018,16964137.46,3184763.21
UGA,2019,14086360.42,2547191.62
UGA,2020,49419363.0,2942306.18
UGA,2021,28094623.03,6326898.99
UKR,2002,22566910.0,30388363.0
UKR,2003,25305470.0,26422382.0
UKR,2004,27546320.0,33389438.0
UKR,2005,41311050.0,39192103.0
UKR,2006,54250044.0,64602423.0
UKR,2007,82814768.0,116356506.0
UKR,2008,171303861.0,256560163.0
UKR,2009,113922026.0,129189374.0
UKR,2010,117619802.0,115728642.0
UKR,2011,209793884.0,194524095.0
UKR,2012,321482195.0,220906654.0
UKR,2013,356252573.0,256525504.0
UKR,2014,290123750.0,229359674.0
UKR,2015,251960755.0,159962799.0
UKR,2016,304247799.55,188512967.56
UKR,2017,393332525.14,246108056.9
UKR,2018,414623103.07,251699593.11
UKR,2019,430485932.39,247573043.45
UKR,2020,459828295.64,284456451.18
UKR,2021,565199457.69,344712958.13
URY,2002,582228.0,930889.0
URY,2003,430229.0,455434.0
URY,2004,732743.0,1150121.0
URY,2005,1235378.0,2382768.0
URY,2006,2326633.0,3423880.0
URY,2007,4085893.0,6055343.0
URY,2008,6219733.0,9220633.0
URY,2009,9037715.0,8652881.0
URY,2010,15372934.0,16354535.0
URY,2011,27870801.0,27382824.0
URY,2012,25935329.0,23102402.0
URY,2013,28714230.0,26245553.0
URY,2014,39152667.0,46224494.0
URY,2015,46235007.0,42491302.0
URY,2016,55425076.0,49652696.48
URY,2017,62628563.05,69632921.8
URY,2018,41381043.36,54349134.89
URY,2019,50199176.97,57926216.58
URY,2020,53939348.01,60094795.64
URY,2021,81191934.86,79627649.8
USA,2002,2584729536.0,2453229626.0
USA,2003,4909551803.0,3939559132.0
USA,2004,5726298654.0,5026606126.0
USA,2005,7207120752.0,5927443825.0
USA,2006,9265019927.0,7850415462.0
USA,2007,11425322906.0,10111427527.0
USA,2008,13853633480.0,11902833805.0
USA,2009,13038309109.0,11415617722.0
USA,2010,15888133946.0,14250850102.0
USA,2011,18456988144.0,16970422000.0
USA,2012,21371334227.0,19680928506.0
USA,2013,25904255996.0,23869948676.0
USA,2014,32011177839.0,28649808856.0
USA,2015,39692685557.0,33475028550.0
USA,2016,43747875466.0,38473176751.16
USA,2017,48421110342.0,41549714669.6
USA,2018,51277489489.0,47580105780.65
USA,2019,69385153230.0,61403966393.11
USA,2020,83211920317.0,77072438528.13
USA,2021,108195516670.0,96327539432.85
UZB,2002,0,292549.0
UZB,2003,0,66860.0
UZB,2004,0,321621.0
UZB,2005,0,201461.0
UZB,2006,0,479240.0
UZB,2007,0,941778.0
UZB,2008,0,2769305.0
UZB,2010,0,1941961.0
UZB,2011,0,5705020.0
UZB,2012,0,3552100.0
UZB,2013,0,5132950.0
UZB,2014,0,14808868.0
UZB,2015,0,18017573.0
UZB,2016,0,9657682.9
UZB,2017,12210675.0,8354710.5
UZB,2018,25787329.99,24786861.7
UZB,2019,59708396.37,36894271.47
UZB,2020,72907933.04,40585059.3
UZB,2021,118289242.27,23102151.43
VCT,2002,21381.0,28170.0
VCT,2003,0,35508.0
VCT,2004,26311.0,0
VCT,2005,6516.0,0
VCT,2006,22060.0,0
VCT,2007,112376.0,0
VCT,2008,64400.0,0
VCT,2009,85131.0,0
VCT,2010,90899.0,0
VCT,2011,43587.0,0
VCT,2012,268968.0,0
VCT,2013,174390.33,0
VCT,2014,129553.96,0
VCT,2015,245347.65,0
VCT,2016,263745.01,0
VCT,2017,610034.93,0
VCT,2018,2133874.02,0
VCT,2019,501687.75,0
VCT,2020,502134.95,0
VCT,2021,811088.49,0
VEN,2002,2517461.0,4119229.0
VEN,2003,6417792.0,1168802.0
VEN,2004,5400684.0,4708336.0
VEN,2005,6725122.0,7175936.0
VEN,2006,17327723.0,11667697.0
VEN,2007,9511084.0,11818908.0
VEN,2008,44897719.0,19890288.0
VEN,2009,54786918.0,13878107.0
VEN,2010,56551205.0,21399284.0
VEN,2011,29341149.0,27272748.0
VEN,2012,34282314.0,26609391.0
VEN,2013,18181652.0,26556909.0
VEN,2014,0,57770493.0
VEN,2015,0,15446010.0
VEN,2016,0,18757585.29
VEN,2017,0,19987632.8
VEN,2018,0,20774980.92
VEN,2019,0,20531400.98
VEN,2020,0,22016283.9
VEN,2021,0,25520140.02
VUT,2002,0,32955.0
VUT,2003,0,2042703.0
VUT,2004,0,159160.0
VUT,2005,0,3687.0
VUT,2006,325103.0,0
VUT,2007,553600.0,0
VUT,2009,2888521.0,0
VUT,2010,2901223.0,0
VUT,2011,1877827.0,0
VUT,2012,0,1849281.0
VUT,2013,0,11121328.0
VUT,2014,0,1682243.0
VUT,2016,0,11142723.9
VUT,2017,0,12458286.5
WSM,2002,65792.0,52149.0
WSM,2003,25451.0,155309.0
WSM,2004,38210.0,0
WSM,2005,86197.0,46480.0
WSM,2006,61935.0,0
WSM,2007,36392.0,1077943.0
WSM,2008,355724.0,0
WSM,2009,835610.0,3823949.0
WSM,2010,661996.0,4177231.0
WSM,2011,1297918.0,0
WSM,2012,1876663.0,0
WSM,2013,764302.0,0
WSM,2014,1538384.0,0
WSM,2015,3942045.0,0
WSM,2016,3324462.0,0
WSM,2017,4702017.83,0
WSM,2018,3483910.41,0
WSM,2019,1890228.51,0
WSM,2021,2991748.7,0
YEM,2002,0,235610.0
YEM,2003,0,1382132.0
YEM,2004,5567857.0,10885396.0
YEM,2005,3827107.0,6639147.0
YEM,2006,5568263.0,14552785.0
YEM,2007,19565008.0,14330136.0
YEM,2008,23182589.0,22485930.0
YEM,2009,12168797.0,16107652.0
YEM,2010,10018064.0,14960848.0
YEM,2011,10137935.0,14603947.0
YEM,2012,14435512.0,21790044.0
YEM,2013,14843883.0,23773397.0
YEM,2014,19735199.0,24539796.0
YEM,2015,12965580.0,15608038.0
YEM,2016,0,19352292.17
YEM,2017,0,24812110.5
YEM,2018,2568529.5,0
YEM,2019,7740228.85,0
ZAF,2002,21141492.0,15526171.0
ZAF,2003,30059058.0,22668512.0
ZAF,2004,47932673.0,56757528.0
ZAF,2005,75337686.0,111827022.0
ZAF,2006,93903398.0,100713864.0
ZAF,2007,134954296.0,115616915.0
ZAF,2008,157120099.0,146431857.0
ZAF,2009,211700906.0,377889858.0
ZAF,2010,370555674.36,494061980.0
ZAF,2011,404593401.96,1864417044.0
ZAF,2012,642956679.62,612646139.0
ZAF,2013,990073735.91,764163549.0
ZAF,2014,1060780737.73,792974886.0
ZAF,2015,1261221079.85,1038858463.0
ZAF,2016,1193951332.29,868783019.37
ZAF,2017,1021146812.71,750597503.5
ZAF,2018,900923959.5,724456247.21
ZAF,2019,960236932.35,800100530.62
ZAF,2020,880387942.76,681142093.06
ZAF,2021,1062936091.44,847004431.7
ZMB,2002,112157.0,133239.0
ZMB,2003,424005.0,767147.0
ZMB,2004,339221.0,924836.0
ZMB,2005,250888.0,1522946.0
ZMB,2006,663222.0,2084027.0
ZMB,2007,2408185.0,0
ZMB,2008,4181694.32,3401973.0
ZMB,2009,3647012.26,2996658.0
ZMB,2010,1746852.31,3450453.0
ZMB,2011,7954323.42,3256526.0
ZMB,2012,10227986.11,5157448.0
ZMB,2013,12881422.61,9788510.0
ZMB,2014,13540353.6,3531240.0
ZMB,2015,20224392.15,22042906.0
ZMB,2016,45099386.6,15475094.0
ZMB,2017,27639004.85,2940926.4
ZMB,2018,2409893.69,0
ZMB,2019,9904654.95,0
ZMB,2020,5741301.22,0
ZMB,2021,14007639.21,0
ZWE,2002,152333.37,65968.0
ZWE,2003,17434.25,75009.0
ZWE,2004,0,15111.0
ZWE,2005,33143.34,225356.0
ZWE,2006,391918.11,47916.0
ZWE,2007,1845964.47,675024.0
ZWE,2008,453550.59,0
ZWE,2009,155756.52,0
ZWE,2010,5734405.06,4420580.0
ZWE,2011,5946696.6,1015317.0
ZWE,2012,7944009.3,3143569.0
ZWE,2013,6196878.88,677885.0
ZWE,2014,1477167.77,5410790.0
ZWE,2015,433535.35,11046202.0
ZWE,2016,1330285.83,15396530.1
ZWE,2017,1008951.88,12561856.5
ZWE,2018,207582.56,0
ZWE,2019,275509.68,0
ZWE,2020,230961.21,0
ZWE,2021,299966.21,0
